Zone,plotID,Site,comp,comp_name,div.lev,TopH,ENL,meanFrac,SSCI,can.open,plot,Clim.zone,SR.log2,FSI_mean,FSI_se,FENL_mean,FENL_se,FMFrac_mean,FMFrac_se,ref_n,SSCI_sc,meanFrac_sc,ENL_sc,FSI_sc,FMFrac_sc,FENL_sc,FSI_comp
ASref,94,AguaSalud,8,PaQu|AnEx,2,24,9.943891959,2.215547001,6.216636037,1.46,408,Humid,1,0.852949788,0.010822805,0.871355176,0.032627539,0.971239498,0.010205059,11,1.720937812,1.702055289,-0.589631234,1.540481261,1.453647029,-0.50410384,0.009630109
ASref,95,AguaSalud,8,PaQu|AnEx,2,18,10.29364606,1.860580843,4.252974847,98.64,428,Humid,1,0.674004193,0.009416025,0.889571727,0.032186897,0.884805621,0.010077788,11,-0.058601536,0.202094546,-0.50558134,0.025009535,0.238131738,-0.394210526,0.008712158
ASref,96,AguaSalud,9,TeAm|AnEx,2,17.5,12.81163856,1.739060031,4.089030261,6,175,Humid,1,0.657060858,0.009778309,0.999248836,0.032705703,0.85140244,0.010653992,11,-0.207173928,-0.311409187,0.099520936,-0.118481821,-0.231615535,0.267428505,0.009309912
ASref,97,AguaSalud,9,TeAm|AnEx,2,19,13.21098642,1.827536653,4.77853385,6.315,199,Humid,1,0.726989569,0.010534606,1.011529012,0.034739639,0.875838492,0.010142223,11,0.417678655,0.062461551,0.195488775,0.473737195,0.112027439,0.341509999,0.009776568
ASref,98,AguaSalud,9,TeAm|AnEx,2,26,19.91106413,1.607072685,4.133415039,6.54,216,Humid,1,0.661739861,0.009570691,1.215485104,0.031955695,0.813128415,0.009755064,11,-0.16695087,-0.869140771,1.805593756,-0.078855824,-0.769861227,1.571897197,0.010668851
ASref,99,AguaSalud,9,TeAm|AnEx,2,29,21.13486937,1.543154285,3.756839597,6.06,236,Humid,1,0.620109912,0.009284289,1.243500149,0.031084742,0.793974911,0.009932408,11,-0.508216878,-1.139237198,2.099688093,-0.431415556,-1.039216,1.740900988,0.010582523
ASref,100,AguaSalud,9,TeAm|AnEx,2,30,24.15833131,1.764771965,6.103960738,2.45,244,Humid,1,0.844552841,0.010977983,1.30488922,0.030484748,0.857990145,0.010094949,11,1.618827464,-0.202759699,2.826260431,1.469368385,-0.138972964,2.111237198,0.012279661
ASref,101,AguaSalud,9,TeAm|AnEx,2,27,16.16897689,1.746490811,4.72032267,3.15,260,Humid,1,0.721469232,0.009883624,1.112291572,0.031898365,0.85371801,0.009885258,11,0.364925621,-0.280009354,0.906327573,0.426986035,-0.19905179,0.949371047,0.010399685
ASref,102,AguaSalud,9,TeAm|AnEx,2,22,18.52825434,1.63886195,4.229732156,6.07,273,Humid,1,0.671825841,0.010149637,1.179091177,0.032062877,0.822785458,0.009873876,11,-0.079664886,-0.734810643,1.473288814,0.006561298,-0.634054726,1.35234689,0.010509076
ASref,103,AguaSalud,9,TeAm|AnEx,2,30,20.60698454,1.638157626,4.452060073,5.33,305,Humid,1,0.694883742,0.009684253,1.230830575,0.031604264,0.822699654,0.009844802,11,0.12181655,-0.737786866,1.972831356,0.201836274,-0.635261383,1.66447041,0.010968738
ASref,104,AguaSalud,9,TeAm|AnEx,2,20,13.54057083,1.477241271,2.763999596,7.79,307,Humid,1,0.497059465,0.008342412,1.026016327,0.032855974,0.772943117,0.00947132,11,-1.407963666,-1.417762154,0.274691662,-1.473517064,-1.334985075,0.428906291,0.008432926
ASref,105,AguaSalud,9,TeAm|AnEx,2,31,20.3806391,1.717778478,5.108913599,5.76,347,Humid,1,0.75903574,0.010139941,1.225970001,0.030170153,0.845704383,0.009890802,11,0.717080489,-0.401337462,1.918437969,0.745132909,-0.311747021,1.63514847,0.011323221
ASref,106,AguaSalud,9,TeAm|AnEx,2,28,18.14867667,1.703174426,4.680876279,4.83,366,Humid,1,0.717794909,0.010046637,1.170024849,0.031258705,0.840958703,0.010162645,11,0.329177904,-0.463048992,1.382071977,0.395868577,-0.37848528,1.297653284,0.010727933
ASref,107,AguaSalud,9,TeAm|AnEx,2,18,10.12397534,2.109467996,5.628984046,1.2,385,Humid,1,0.804094364,0.010537182,0.882222909,0.031807859,0.947180659,0.010273273,11,1.188386756,1.25380314,-0.546355146,1.126729731,1.115308773,-0.438543066,0.009438174
ASref,108,AguaSalud,9,TeAm|AnEx,2,19,12.82430204,1.622833894,3.439387102,6.71,420,Humid,1,0.582923754,0.009101348,0.998034547,0.031987723,0.817839885,0.009997458,11,-0.795903578,-0.802539508,0.102564114,-0.746341285,-0.703604069,0.260103175,0.00882607
ASref,109,AguaSalud,10,AnEx|TaRo,2,26,11.75225774,1.902836548,4.879824946,20.665,181,Humid,1,0.737257487,0.01020733,0.954283094,0.033935968,0.89509446,0.010101296,11,0.509472235,0.380652128,-0.155060341,0.560695136,0.382823162,-0.0038322,0.009487092
ASref,110,AguaSalud,10,AnEx|TaRo,2,18,7.002690204,1.976188262,3.753052127,52.935,205,Humid,1,0.619736564,0.009580515,0.706576334,0.029406539,0.914961983,0.01012917,11,-0.511649218,0.690610384,-1.296435513,-0.434577401,0.662219146,-1.498150037,0.007227342
ASref,111,AguaSalud,10,AnEx|TaRo,2,21,12.313795,1.551576106,3.012852212,81.52,226,Humid,1,0.529674578,0.008665815,0.978282877,0.032391277,0.796321034,0.009868053,11,-1.182444608,-1.103649577,-0.020116542,-1.197303048,-1.006222585,0.140949092,0.008357368
ASref,112,AguaSalud,10,AnEx|TaRo,2,24,16.43491854,1.481251301,3.003720482,100,242,Humid,1,0.528721369,0.008417019,1.121758535,0.033249462,0.774343087,0.009557483,11,-1.190720105,-1.400817193,0.97023638,-1.205375671,-1.315297357,1.006481527,0.009241501
ASref,113,AguaSalud,10,AnEx|TaRo,2,18,8.17744479,1.557796631,2.538272295,98.02,256,Humid,1,0.466008797,0.008052151,0.778645051,0.03225499,0.798275591,0.009837372,11,-1.612525744,-1.077363851,-1.014128606,-1.736481956,-0.978735751,-1.063387702,0.006673063
ASref,114,AguaSalud,10,AnEx|TaRo,2,40,8.544206487,1.674271645,3.021087693,83.71,268,Humid,1,0.53103609,0.008295263,0.800316794,0.031711503,0.833017935,0.010225879,11,-1.174981323,-0.585181865,-0.925991594,-1.185772543,-0.49015591,-0.932650566,0.00724836
ASref,115,AguaSalud,10,AnEx|TaRo,2,20,8.617534338,1.960568694,4.263165546,17.65,284,Humid,1,0.675664632,0.009717116,0.802493821,0.030800219,0.910391253,0.010062204,11,-0.049366363,0.624607645,-0.908370076,0.039071617,0.597941194,-0.919517416,0.008155315
ASref,116,AguaSalud,10,AnEx|TaRo,2,26,11.76309304,1.790849891,4.205159949,38.49,320,Humid,1,0.668770018,0.009699289,0.956894879,0.033034921,0.865465034,0.01030279,11,-0.10193309,-0.092563658,-0.152456495,-0.019318154,-0.033853972,0.011923676,0.009106724
ASref,117,AguaSalud,10,AnEx|TaRo,2,25,11.84444796,1.68897884,3.653044824,77.03,324,Humid,1,0.60803012,0.009278654,0.959667158,0.033019196,0.837400915,0.010451094,11,-0.602279379,-0.52303449,-0.132905981,-0.533718065,-0.428518277,0.028647749,0.008750924
ASref,118,AguaSalud,10,AnEx|TaRo,2,31,11.72502444,2.045507437,5.822464783,29.79,335,Humid,1,0.821015957,0.010503736,0.953166784,0.033213267,0.931574622,0.010257624,11,1.363725855,0.983528565,-0.161604813,1.270036953,0.895841856,-0.010566461,0.009979806
ASref,119,AguaSalud,10,AnEx|TaRo,2,20,9.646056619,1.767883001,3.638024132,93.39,377,Humid,1,0.606175493,0.009368172,0.857757978,0.032999556,0.859804691,0.00956638,11,-0.615891663,-0.189613567,-0.661204458,-0.549424709,-0.113455094,-0.586130409,0.008094076
ASref,120,AguaSalud,10,AnEx|TaRo,2,18,10.40018651,1.659725007,3.275562198,99.99,403,Humid,1,0.562948999,0.008861065,0.893538594,0.032623842,0.828624855,0.009864047,11,-0.94436751,-0.646650784,-0.479978456,-0.915505412,-0.551935577,-0.370279972,0.008037357
ASref,121,AguaSalud,10,AnEx|TaRo,2,18,7.799702325,1.586540467,2.58073744,100,415,Humid,1,0.472234867,0.00793652,0.755061361,0.03152511,0.807621959,0.00961929,11,-1.574042325,-0.955902623,-1.104904423,-1.683754014,-0.847298252,-1.205658861,0.006569366
ASref,122,AguaSalud,11,DaRe|PaQu,2,23,9.642374741,2.023172758,4.873610388,3.95,197,Humid,1,0.737005081,0.010194728,0.857879413,0.033624845,0.925908299,0.010312199,11,0.503840382,0.889150154,-0.662089255,0.558557535,0.816156642,-0.585397835,0.008911349
ASref,123,AguaSalud,11,DaRe|PaQu,2,20.5,10.96513597,1.913003247,4.628324558,17.545,202,Humid,1,0.712853287,0.010048314,0.922194997,0.03254155,0.898405923,0.010291342,11,0.281553672,0.423612982,-0.344214667,0.354018491,0.429392099,-0.197407119,0.009212093
ASref,124,AguaSalud,11,DaRe|PaQu,2,27,11.27935254,1.78947618,4.112172523,17.275,211,Humid,1,0.659118922,0.00973872,0.935725341,0.031888422,0.865771697,0.010029823,11,-0.186201591,-0.098368472,-0.268704846,-0.101052289,-0.029541388,-0.11578385,0.008909347
ASref,125,AguaSalud,11,DaRe|PaQu,2,18,13.6588103,1.727513289,4.175523008,3.95,221,Humid,1,0.666324715,0.009603082,1.02985306,0.032524498,0.848489012,0.010180306,11,-0.128791136,-0.360201613,0.303105953,-0.040027174,-0.272586926,0.452051798,0.009552493
ASref,126,AguaSalud,11,DaRe|PaQu,2,19,9.405189553,2.051932161,5.007707418,18.21,243,Humid,1,0.749420297,0.01027348,0.843747983,0.032421471,0.933282883,0.010400323,11,0.625363862,1.010677163,-0.719087557,0.663700712,0.919865052,-0.670647219,0.008855187
ASref,127,AguaSalud,11,DaRe|PaQu,2,18,7.4246806,1.882881221,3.556048331,71.82,255,Humid,1,0.596795673,0.009347757,0.733472206,0.030137792,0.891097164,0.010344557,11,-0.690181038,0.296328013,-1.195026415,-0.628861437,0.326609381,-1.335897776,0.00724968
ASref,128,AguaSalud,11,DaRe|PaQu,2,25,10.86593026,1.862301051,4.407981034,17.1,276,Humid,1,0.69064937,0.009628778,0.9147524,0.032978399,0.885088417,0.010015823,11,0.081870563,0.209363533,-0.368054929,0.165975813,0.242108682,-0.242305388,0.008962483
ASref,129,AguaSalud,11,DaRe|PaQu,2,18,7.672496325,1.93436829,3.835873211,1.86,308,Humid,1,0.629592032,0.009253308,0.74890203,0.030060333,0.904215499,0.010606658,11,-0.436593817,0.513894055,-1.135473473,-0.351112465,0.511091883,-1.242815696,0.007543808
ASref,130,AguaSalud,11,DaRe|PaQu,2,12,7.046323888,2.454970302,5.775208226,0.57,326,Humid,1,0.817457123,0.010729287,0.708252261,0.030919289,1.022697826,0.010319114,11,1.320900289,2.71377301,-1.285949842,1.239897556,2.177302919,-1.488039824,0.008369487
ASref,131,AguaSalud,11,DaRe|PaQu,2,8,6.249056398,1.898449454,3.237031182,99.46,327,Humid,1,0.558006878,0.00889009,0.654858299,0.029421312,0.894038279,0.010395876,11,-0.979285682,0.362113829,-1.4775423,-0.957359726,0.367970135,-1.810144679,0.006500373
ASref,132,AguaSalud,11,DaRe|PaQu,2,26,11.18130812,1.824471111,4.270200573,3.35,371,Humid,1,0.675987423,0.009831,0.92815426,0.033554972,0.874638661,0.010023315,11,-0.042990972,0.049507661,-0.292266037,0.0418053,0.095154283,-0.161457217,0.008954807
ASref,133,AguaSalud,11,DaRe|PaQu,2,23,9.975743512,1.681375816,3.304184945,73.61,414,Humid,1,0.566470977,0.008917265,0.87339775,0.033773786,0.834915494,0.0105903,11,-0.918428563,-0.555162165,-0.581976943,-0.885678146,-0.463470627,-0.491781792,0.007933619
ASref,134,AguaSalud,11,DaRe|PaQu,2,17,9.61749067,1.837290334,3.962675018,5.34,418,Humid,1,0.643130656,0.009376525,0.854809947,0.03279589,0.878684246,0.009834243,11,-0.321681527,0.103677138,-0.668069181,-0.23645526,0.152047137,-0.60391472,0.008296684
ASref,135,AguaSalud,12,DaRe|TeAm,2,22.5,17.34607902,1.577269853,3.667568755,6.82,195,Humid,1,0.609765528,0.009137183,1.148842276,0.033545424,0.804432651,0.009532537,11,-0.589117279,-0.99507694,1.189198621,-0.519021074,-0.892149329,1.169867121,0.009944277
ASref,136,AguaSalud,12,DaRe|TeAm,2,24,15.63979934,1.58898558,3.5730859,6.07,217,Humid,1,0.599101394,0.009115966,1.09678274,0.032515109,0.807585175,0.009656948,11,-0.67474099,-0.945570445,0.779160181,-0.609334526,-0.847815543,0.85581234,0.009541928
ASref,137,AguaSalud,12,DaRe|TeAm,2,17,6.397743992,1.934879649,3.404192417,21.09,222,Humid,1,0.57912206,0.008713256,0.665558941,0.028502918,0.904215606,0.010141751,11,-0.827798248,0.516054877,-1.441810977,-0.778537434,0.511093388,-1.745591895,0.006704281
ASref,138,AguaSalud,12,DaRe|TeAm,2,24,16.61349809,1.551923931,3.438642622,6.14,230,Humid,1,0.58276276,0.009126932,1.126735693,0.032605293,0.796629412,0.009909472,11,-0.796578252,-1.102179793,1.01315108,-0.747704722,-1.001885881,1.036506768,0.009630419
ASref,139,AguaSalud,12,DaRe|TeAm,2,22,15.7744066,1.642547319,3.930810712,4.31,251,Humid,1,0.640055509,0.009822388,1.100492717,0.032135329,0.82352641,0.010016465,11,-0.35055809,-0.719237584,0.811507839,-0.262498361,-0.62363475,0.878193177,0.009819994
ASref,140,AguaSalud,12,DaRe|TeAm,2,18,13.51356646,1.620074236,3.512083431,11.49,286,Humid,1,0.591312695,0.009362572,1.024746005,0.032215363,0.816985072,0.009860174,11,-0.730023588,-0.814200841,0.268202204,-0.675296209,-0.715625253,0.421242935,0.00905001
ASref,141,AguaSalud,12,DaRe|TeAm,2,24,15.39305927,1.66373172,4.021826394,6.11,311,Humid,1,0.649184841,0.009504892,1.089231993,0.032309039,0.830049579,0.00969747,11,-0.268076454,-0.62971984,0.719865732,-0.185182992,-0.53189975,0.81026164,0.009819465
ASref,142,AguaSalud,12,DaRe|TeAm,2,32,16.58232091,1.966117963,6.676589237,3.64,334,Humid,1,0.888301049,0.010347489,1.124287433,0.032833784,0.912425879,0.009793801,11,2.137763699,0.648056882,1.005658849,1.83986743,0.626554046,1.021737375,0.011458655
ASref,143,AguaSalud,12,DaRe|TeAm,2,26,18.95216673,1.845507941,6.06584461,5.5,344,Humid,1,0.840832318,0.010442524,1.19061701,0.032490589,0.881009808,0.009972692,11,1.584285278,0.138401823,1.57515979,1.437859657,0.184751407,1.421877728,0.011595664
ASref,144,AguaSalud,12,DaRe|TeAm,2,24,17.67549804,1.48231693,3.097229694,9.11,373,Humid,1,0.540346958,0.008865958,1.157843591,0.032683201,0.7740195,0.009797559,11,-1.105978744,-1.396314224,1.268361763,-1.106919761,-1.319847952,1.22416853,0.009533616
ASref,145,AguaSalud,12,DaRe|TeAm,2,24,18.33422975,1.600825572,3.929974142,7.63,380,Humid,1,0.640159625,0.009765025,1.174455762,0.032080953,0.811000608,0.010002674,11,-0.351316219,-0.895538849,1.426662496,-0.261616613,-0.799784482,1.324383248,0.01027375
ASref,146,AguaSalud,12,DaRe|TeAm,2,18,11.16728067,1.812301764,4.198625739,1.48,393,Humid,1,0.668344194,0.009332596,0.928438385,0.032942542,0.871476313,0.010148356,11,-0.107854623,-0.001915672,-0.295636993,-0.022924417,0.050682342,-0.159743204,0.008915572
ASref,147,AguaSalud,12,DaRe|TeAm,2,28,17.1218791,1.740786095,4.828396625,3.42,407,Humid,1,0.731502088,0.01023598,1.142845288,0.0324282,0.852027433,0.009821034,11,0.462866068,-0.304115455,1.135320827,0.511953255,-0.222826289,1.133689646,0.010657924
ASref,148,AguaSalud,13,DaRe|TaRo,2,25,10.35603757,1.953262274,4.791192005,19.455,178,Humid,1,0.728567765,0.010262345,0.890201525,0.031609293,0.908919581,0.010278748,11,0.429149923,0.593733312,-0.490587949,0.487102778,0.577245147,-0.390411201,0.009027682
ASref,149,AguaSalud,13,DaRe|TaRo,2,20,10.7199524,1.825110334,4.170479011,4.86,193,Humid,1,0.665786,0.009472647,0.909438953,0.032002795,0.875115021,0.009742723,11,-0.133362185,0.05220879,-0.403135071,-0.044589495,0.10185331,-0.274359334,0.008780439
ASref,150,AguaSalud,13,DaRe|TaRo,2,23,9.863011061,1.887844721,4.281828355,19.15,238,Humid,1,0.677342767,0.009722861,0.869005644,0.030614753,0.891702261,0.010473733,11,-0.032453464,0.317301998,-0.609067834,0.053283567,0.335118838,-0.518277644,0.008596865
ASref,151,AguaSalud,13,DaRe|TaRo,2,25,9.657882967,2.052078239,5.104878264,12.67,252,Humid,1,0.7586471,0.010203299,0.859228921,0.031719343,0.932929635,0.010262661,11,0.713423526,1.011294437,-0.658362452,0.741841552,0.914897343,-0.577256782,0.009013235
ASref,152,AguaSalud,13,DaRe|TaRo,2,29,13.80981316,1.881947148,5.259551128,1.41,279,Humid,1,0.772164998,0.010021431,1.0353902,0.032187371,0.890368142,0.010296458,11,0.853593556,0.292380952,0.33939366,0.856323229,0.316357194,0.485455196,0.010222999
ASref,153,AguaSalud,13,DaRe|TaRo,2,14,10.30347556,2.007919971,5.083353436,2.9,283,Humid,1,0.756666549,0.010260599,0.889380665,0.032593664,0.922545919,0.009894806,11,0.693916964,0.824697301,-0.503219199,0.72506847,0.768871655,-0.395363126,0.009195091
ASref,154,AguaSalud,13,DaRe|TaRo,2,15,9.355001346,1.963124324,4.518614047,5.96,312,Humid,1,0.701841417,0.00981021,0.842820635,0.032936557,0.911253185,0.010184722,11,0.18213012,0.635406828,-0.731148355,0.260760098,0.610062504,-0.676241545,0.008575652
ASref,155,AguaSalud,13,DaRe|TaRo,2,31,10.37507216,2.064257213,5.449546394,5.35,338,Humid,1,0.789473291,0.010733847,0.891617597,0.033172211,0.936651157,0.01075673,11,1.025773998,1.06275845,-0.486013721,1.002905374,0.967232916,-0.381868591,0.0094014
ASref,156,AguaSalud,13,DaRe|TaRo,2,26,8.438531582,2.154395833,5.139482569,0.55,350,Humid,1,0.761569138,0.010304699,0.793382391,0.03181495,0.956943569,0.01012688,11,0.744783173,1.443652201,-0.951386477,0.766587993,1.252604095,-0.974483101,0.008601365
ASref,157,AguaSalud,13,DaRe|TaRo,2,21,9.134626097,1.697406423,3.223316006,94.15,352,Humid,1,0.556495957,0.008880266,0.831089769,0.032634301,0.839326403,0.009895094,11,-0.991714861,-0.487422521,-0.784107037,-0.970155559,-0.401440238,-0.747009265,0.007601069
ASref,158,AguaSalud,13,DaRe|TaRo,2,31,11.72423646,1.859689508,4.605430879,5.11,360,Humid,1,0.711023124,0.010057093,0.954721119,0.032805812,0.884256448,0.01022975,11,0.260806609,0.198328081,-0.161794174,0.338519024,0.230408737,-0.001189766,0.009342684
ASref,159,AguaSalud,13,DaRe|TaRo,2,15,5.828897653,1.843476249,2.939498741,70.62,375,Humid,1,0.520663719,0.008540009,0.624258439,0.027873756,0.88034767,0.010056742,11,-1.248920123,0.129816615,-1.578511231,-1.273615074,0.175439791,-1.994741648,0.006073857
ASref,160,AguaSalud,13,DaRe|TaRo,2,18,7.553747205,1.865883351,3.529720291,49.83,405,Humid,1,0.593585568,0.008822903,0.740004464,0.030172221,0.886541443,0.010016755,11,-0.714040441,0.224501059,-1.164010239,-0.656047485,0.262542512,-1.296491224,0.007265791
ASref,161,AguaSalud,14,PaQu|TeAm,2,26.5,17.71210427,1.776156437,5.187252809,4.42,179,Humid,1,0.765926137,0.010226796,1.156823197,0.032148286,0.862108265,0.010263891,11,0.788074257,-0.154652969,1.277158657,0.803486962,-0.081060055,1.21801289,0.010954092
ASref,162,AguaSalud,14,PaQu|TeAm,2,23.5,19.38616109,1.706751373,4.876225862,4.695,190,Humid,1,0.736150171,0.009770948,1.201412248,0.031545103,0.842326819,0.009769764,11,0.506210617,-0.447934086,1.679453577,0.551317387,-0.359245532,1.487001168,0.011038968
ASref,163,AguaSalud,14,PaQu|TeAm,2,24.5,17.60118199,1.650107485,4.23018736,3.955,191,Humid,1,0.672032897,0.009695078,1.155230248,0.030931817,0.825584471,0.010212674,11,-0.079252364,-0.687291012,1.25050277,0.008314833,-0.594692343,1.208403254,0.010341852
ASref,164,AguaSalud,14,PaQu|TeAm,2,22,16.43207247,1.764788741,4.900741325,6.095,198,Humid,1,0.738686687,0.010452442,1.121483968,0.033130825,0.858196578,0.009669898,11,0.528427399,-0.202688809,0.969552437,0.572798881,-0.136069906,1.00482517,0.010557019
ASref,165,AguaSalud,14,PaQu|TeAm,2,18,11.80690099,1.585545236,3.120166982,7.74,246,Humid,1,0.543740177,0.008875368,0.957865445,0.03259526,0.806468269,0.009810456,11,-1.085192161,-0.960108115,-0.141928945,-1.07818294,-0.863522531,0.01777872,0.008318416
ASref,166,AguaSalud,14,PaQu|TeAm,2,34,21.84631362,1.883233625,7.04390358,5.9,278,Humid,1,0.914238918,0.010768777,1.257619046,0.030410143,0.89029949,0.010293923,11,2.470636972,0.297817147,2.270656249,2.05953256,0.315391738,1.826074762,0.01241595
ASref,167,AguaSalud,14,PaQu|TeAm,2,20,13.18724299,1.691207337,3.877722425,3.22,288,Humid,1,0.633510199,0.009651365,1.013596288,0.03286321,0.837640106,0.010068614,11,-0.398668577,-0.513617654,0.189782958,-0.317929915,-0.425154551,0.353981061,0.009246112
ASref,168,AguaSalud,14,PaQu|TeAm,2,26,19.16335558,1.741064549,5.141931568,5.29,309,Humid,1,0.761740339,0.010209696,1.197749931,0.031543914,0.8519212,0.010073339,11,0.747002543,-0.302938807,1.625910876,0.76803787,-0.224320233,1.464907845,0.011168147
ASref,169,AguaSalud,14,PaQu|TeAm,2,32,21.15884128,1.737277067,5.396278166,8.97,336,Humid,1,0.784518552,0.010859572,1.243372973,0.030774756,0.851742453,0.009832658,11,0.977500442,-0.318943359,2.105448816,0.960944207,-0.226833945,1.740133783,0.011590394
ASref,170,AguaSalud,14,PaQu|TeAm,2,27,17.87215688,1.551268498,3.546476408,10.19,359,Humid,1,0.596170579,0.008958126,1.163316767,0.032961642,0.795795646,0.009675279,11,-0.698855454,-1.104949419,1.315621122,-0.634155294,-1.013611102,1.257186058,0.009929591
ASref,171,AguaSalud,14,PaQu|TeAm,2,23,16.52342903,1.857845818,5.682150801,5.71,383,Humid,1,0.809262461,0.00998897,1.124762786,0.031602348,0.883863561,0.010150351,11,1.236568353,0.190537303,0.991506459,1.170497808,0.224883594,1.02460499,0.011000332
ASref,172,AguaSalud,14,PaQu|TeAm,2,20,12.12619194,1.999351955,5.63416201,2.96,395,Humid,1,0.805673502,0.010360274,0.969645578,0.032366192,0.920658599,0.010284402,11,1.19307921,0.788491913,-0.065199694,1.14010329,0.742330371,0.088843649,0.009998343
ASref,173,AguaSalud,14,PaQu|TeAm,2,19,14.49348524,1.611540577,3.581795303,19.21,416,Humid,1,0.599713396,0.009192107,1.061622044,0.033141218,0.814152165,0.009886493,11,-0.66684822,-0.850261049,0.503687847,-0.604151544,-0.755464292,0.643701633,0.009333543
ASref,174,AguaSalud,15,PaQu|TaRo,2,25.5,9.388768982,2.37379092,6.858971918,3.52,200,Humid,1,0.90148496,0.010326381,0.844441764,0.030666447,1.006231093,0.010175788,11,2.303045347,2.370737813,-0.723033607,1.951520612,1.945732082,-0.666461908,0.009770996
ASref,175,AguaSalud,15,PaQu|TaRo,2,23,12.50785709,1.698876341,3.814791424,80.6,218,Humid,1,0.626837428,0.009556089,0.988278473,0.032561867,0.840377609,0.009731541,11,-0.455698879,-0.48121117,0.026518789,-0.374440917,-0.386657182,0.201248604,0.009053385
ASref,176,AguaSalud,15,PaQu|TaRo,2,14,8.507329177,1.563753998,2.604357769,73.14,227,Humid,1,0.474948066,0.007728929,0.79801956,0.030449251,0.800006142,0.009820472,11,-1.552636746,-1.052190137,-0.934853631,-1.660776214,-0.954399101,-0.946508878,0.006858337
ASref,177,AguaSalud,15,PaQu|TaRo,2,22,6.375628945,2.410703757,5.104049507,1.57,232,Humid,1,0.758420361,0.010772577,0.663913275,0.030109848,1.014224085,0.01016436,11,0.712672477,2.526718334,-1.447125475,0.739921323,2.05813712,-1.755519558,0.007761335
ASref,178,AguaSalud,15,PaQu|TaRo,2,30,12.67718676,1.85715756,4.817515804,41.55,261,Humid,1,0.731332208,0.010193737,0.992087036,0.032889769,0.883098391,0.010478645,11,0.453005483,0.18762897,0.067210637,0.510514562,0.214123036,0.22422417,0.009691854
ASref,179,AguaSalud,15,PaQu|TaRo,2,24,10.09653173,1.934179661,4.596588528,47.03,274,Humid,1,0.709547057,0.01010656,0.880185431,0.031020415,0.90380855,0.010161074,11,0.252793357,0.513096976,-0.552950158,0.32601837,0.505368974,-0.450834371,0.008861073
